id,연도,월,시도,시군구,미분양
1979,2018,4,서울,노원구,0
1978,2018,4,서울,도봉구,2
1977,2018,4,서울,강북구,0
1976,2018,4,서울,성북구,0
1975,2018,4,서울,중랑구,0
1974,2018,4,서울,동대문구,0
1973,2018,4,서울,광진구,0
1972,2018,4,서울,성동구,0
1971,2018,4,서울,용산구,0
1970,2018,4,서울,중구,0
1969,2018,4,서울,종로구,1
1968,2018,4,서울,계,47
1747,2018,3,서울,강동구,0
1746,2018,3,서울,송파구,8
1745,2018,3,서울,강남구,0
1744,2018,3,서울,서초구,16
1743,2018,3,서울,관악구,0
1742,2018,3,서울,동작구,0
1741,2018,3,서울,영등포구,0
1740,2018,3,서울,금천구,0
1739,2018,3,서울,구로구,18
1738,2018,3,서울,강서구,0
1737,2018,3,서울,양천구,3
1736,2018,3,서울,마포구,0
1735,2018,3,서울,서대문구,0
1734,2018,3,서울,은평구,0
1733,2018,3,서울,노원구,0
1732,2018,3,서울,도봉구,2
1731,2018,3,서울,강북구,0
1730,2018,3,서울,성북구,0
1729,2018,3,서울,중랑구,0
1728,2018,3,서울,동대문구,0
1727,2018,3,서울,광진구,0
1726,2018,3,서울,성동구,0
1725,2018,3,서울,용산구,0
1724,2018,3,서울,중구,0
1723,2018,3,서울,종로구,1
1722,2018,3,서울,계,48
1501,2018,2,서울,강동구,0
1500,2018,2,서울,송파구,8
1499,2018,2,서울,강남구,0
1498,2018,2,서울,서초구,16
1497,2018,2,서울,관악구,0
1496,2018,2,서울,동작구,0
1495,2018,2,서울,영등포구,0
1494,2018,2,서울,금천구,0
1493,2018,2,서울,구로구,18
1492,2018,2,서울,강서구,0
1491,2018,2,서울,양천구,3
1490,2018,2,서울,마포구,0
1489,2018,2,서울,서대문구,0
1488,2018,2,서울,은평구,0
1487,2018,2,서울,노원구,0
1486,2018,2,서울,도봉구,2
1485,2018,2,서울,강북구,0
1484,2018,2,서울,성북구,0
1483,2018,2,서울,중랑구,0
1482,2018,2,서울,동대문구,0
1481,2018,2,서울,광진구,0
1480,2018,2,서울,성동구,0
1479,2018,2,서울,용산구,0
1478,2018,2,서울,중구,0
1477,2018,2,서울,종로구,1
1476,2018,2,서울,계,48
1255,2018,1,서울,강동구,0
1254,2018,1,서울,송파구,8
1253,2018,1,서울,강남구,0
1252,2018,1,서울,서초구,16
1251,2018,1,서울,관악구,0
1250,2018,1,서울,동작구,0
1249,2018,1,서울,영등포구,0
1248,2018,1,서울,금천구,0
1247,2018,1,서울,구로구,14
1246,2018,1,서울,강서구,0
1245,2018,1,서울,양천구,3
1244,2018,1,서울,마포구,0
1243,2018,1,서울,서대문구,0
1242,2018,1,서울,은평구,0
1241,2018,1,서울,노원구,0
1240,2018,1,서울,도봉구,2
1239,2018,1,서울,강북구,0
1238,2018,1,서울,성북구,0
1237,2018,1,서울,중랑구,0
1236,2018,1,서울,동대문구,0
1235,2018,1,서울,광진구,0
1234,2018,1,서울,성동구,0
1233,2018,1,서울,용산구,1
1232,2018,1,서울,중구,0
1231,2018,1,서울,종로구,1
1230,2018,1,서울,계,45
1009,2017,12,서울,강동구,0
1008,2017,12,서울,송파구,8
1007,2017,12,서울,강남구,0
1006,2017,12,서울,서초구,16
1005,2017,12,서울,관악구,0
1004,2017,12,서울,동작구,0
1003,2017,12,서울,영등포구,0
1002,2017,12,서울,금천구,0
1001,2017,12,서울,구로구,15
1000,2017,12,서울,강서구,0
999,2017,12,서울,양천구,3
998,2017,12,서울,마포구,0
997,2017,12,서울,서대문구,0
996,2017,12,서울,은평구,0
995,2017,12,서울,노원구,0
994,2017,12,서울,도봉구,2
993,2017,12,서울,강북구,0
992,2017,12,서울,성북구,0
991,2017,12,서울,중랑구,0
990,2017,12,서울,동대문구,0
989,2017,12,서울,광진구,0
988,2017,12,서울,성동구,0
987,2017,12,서울,용산구,0
986,2017,12,서울,중구,0
985,2017,12,서울,종로구,1
984,2017,12,서울,계,45
763,2017,11,서울,강동구,0
762,2017,11,서울,송파구,8
761,2017,11,서울,강남구,0
760,2017,11,서울,서초구,16
759,2017,11,서울,관악구,0
758,2017,11,서울,동작구,0
757,2017,11,서울,영등포구,0
756,2017,11,서울,금천구,0
755,2017,11,서울,구로구,38
754,2017,11,서울,강서구,0
753,2017,11,서울,양천구,3
752,2017,11,서울,마포구,0
751,2017,11,서울,서대문구,0
750,2017,11,서울,은평구,0
749,2017,11,서울,노원구,0
748,2017,11,서울,도봉구,2
747,2017,11,서울,강북구,0
746,2017,11,서울,성북구,0
745,2017,11,서울,중랑구,0
744,2017,11,서울,동대문구,0
743,2017,11,서울,광진구,0
742,2017,11,서울,성동구,0
741,2017,11,서울,용산구,0
740,2017,11,서울,중구,0
739,2017,11,서울,종로구,1
738,2017,11,서울,계,68
517,2017,10,서울,강동구,0
516,2017,10,서울,송파구,8
515,2017,10,서울,강남구,0
514,2017,10,서울,서초구,16
513,2017,10,서울,관악구,0
512,2017,10,서울,동작구,0
511,2017,10,서울,영등포구,0
510,2017,10,서울,금천구,0
509,2017,10,서울,구로구,22
508,2017,10,서울,강서구,0
507,2017,10,서울,양천구,3
506,2017,10,서울,마포구,0
505,2017,10,서울,서대문구,0
504,2017,10,서울,은평구,0
503,2017,10,서울,노원구,0
502,2017,10,서울,도봉구,2
501,2017,10,서울,강북구,0
500,2017,10,서울,성북구,4
499,2017,10,서울,중랑구,0
498,2017,10,서울,동대문구,0
497,2017,10,서울,광진구,0
496,2017,10,서울,성동구,0
495,2017,10,서울,용산구,0
494,2017,10,서울,중구,0
493,2017,10,서울,종로구,1
492,2017,10,서울,계,56
271,2017,9,서울,강동구,0
270,2017,9,서울,송파구,8
269,2017,9,서울,강남구,0
268,2017,9,서울,서초구,16
267,2017,9,서울,관악구,0
266,2017,9,서울,동작구,0
265,2017,9,서울,영등포구,0
264,2017,9,서울,금천구,0
263,2017,9,서울,구로구,39
262,2017,9,서울,강서구,0
261,2017,9,서울,양천구,3
260,2017,9,서울,마포구,0
259,2017,9,서울,서대문구,0
258,2017,9,서울,은평구,0
257,2017,9,서울,노원구,0
256,2017,9,서울,도봉구,2
255,2017,9,서울,강북구,0
254,2017,9,서울,성북구,6
253,2017,9,서울,중랑구,0
252,2017,9,서울,동대문구,0
251,2017,9,서울,광진구,0
250,2017,9,서울,성동구,0
249,2017,9,서울,용산구,0
248,2017,9,서울,중구,0
247,2017,9,서울,종로구,1
246,2017,9,서울,계,75
25,2017,8,서울,강동구,0
24,2017,8,서울,송파구,8
23,2017,8,서울,강남구,0
22,2017,8,서울,서초구,16
21,2017,8,서울,관악구,0
20,2017,8,서울,동작구,0
19,2017,8,서울,영등포구,0
18,2017,8,서울,금천구,0
17,2017,8,서울,구로구,0
16,2017,8,서울,강서구,0
15,2017,8,서울,양천구,3
14,2017,8,서울,마포구,0
13,2017,8,서울,서대문구,0
12,2017,8,서울,은평구,0
11,2017,8,서울,노원구,0
10,2017,8,서울,도봉구,2
9,2017,8,서울,강북구,0
8,2017,8,서울,성북구,8
7,2017,8,서울,중랑구,0
6,2017,8,서울,동대문구,0
5,2017,8,서울,광진구,0
4,2017,8,서울,성동구,1
3,2017,8,서울,용산구,0
2,2017,8,서울,중구,0
1,2017,8,서울,종로구,1
0,2017,8,서울,계,39
